Credit,Partenaire,Durée_du_crédit,Type_de_produit,Montant_du_crédit,Montant_du_renouvelable,Situation_familliale,Nombre_enfant,Contrat_de_travail,Profession,Situation_logement,Sex,Age,Revenu,BaseScore,x1,x2,x3,x4,x6,x7,x12,Score
1,8,4.0,1,298.43,2000.0,3,0.0,2,5,1,1,52.0,1200.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,15.0,606.0
1,2,3.0,1,337.49,2000.0,3,0.0,2,6,1,1,52.0,2100.0,522.0,5.0,13.0,-7.0,12.0,37.0,-1.0,15.0,596.0
1,2,4.0,0,799.98,799.98,5,2.0,2,3,1,0,39.0,1200.0,522.0,5.0,9.0,0.0,-18.0,37.0,8.0,7.0,570.0
1,2,20.0,0,349.99,349.99,0,0.0,2,3,3,1,19.0,1150.0,522.0,5.0,-9.0,0.0,12.0,-0.0,-1.0,-25.0,504.0
1,8,10.0,0,327.16,327.16,0,1.0,2,5,1,1,52.0,1800.0,522.0,18.0,-3.0,0.0,12.0,-0.0,8.0,15.0,572.0
1,8,4.0,1,437.8,2000.0,3,0.0,4,7,1,1,65.0,2000.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,24.0,614.0
1,1,10.0,0,400.0,400.0,0,0.0,2,2,1,1,32.0,3400.0,522.0,-16.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,507.0
1,8,10.0,0,420.16,420.16,0,0.0,2,3,1,1,29.0,1350.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,541.0
1,8,4.0,0,370.9,370.9,2,1.0,2,3,1,1,24.0,1400.0,522.0,18.0,9.0,0.0,12.0,-0.0,8.0,-25.0,544.0
1,8,10.0,0,700.0,700.0,0,0.0,2,3,3,1,22.0,1500.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,-25.0,520.0
1,2,10.0,1,758.98,1500.0,0,0.0,4,7,4,1,59.0,1200.0,522.0,5.0,-3.0,-7.0,-18.0,-0.0,-1.0,24.0,522.0
1,2,10.0,1,763.99,3000.0,3,0.0,4,7,4,1,70.0,1800.0,522.0,5.0,-3.0,-7.0,-18.0,37.0,-1.0,43.0,578.0
1,2,10.0,0,329.99,329.99,3,0.0,4,7,1,0,67.0,609.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,43.0,615.0
1,2,12.0,0,763.98,763.98,3,3.0,2,1,4,1,42.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,15.0,0,463.99,463.99,2,1.0,2,3,1,0,23.0,1500.0,522.0,5.0,-9.0,0.0,12.0,-0.0,8.0,-25.0,513.0
1,2,10.0,1,553.99,2000.0,3,1.0,2,3,1,0,57.0,2200.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,24.0,595.0
1,8,4.0,1,600.0,1500.0,2,2.0,2,3,4,0,36.0,1200.0,522.0,18.0,9.0,-7.0,9.0,-0.0,8.0,7.0,566.0
1,2,20.0,0,449.99,449.99,2,1.0,2,3,1,0,28.0,1300.0,522.0,5.0,-9.0,0.0,12.0,-0.0,8.0,-25.0,513.0
1,2,12.0,0,454.98,454.98,3,0.0,4,7,4,0,63.0,1000.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,24.0,590.0
1,8,3.0,1,141.78,3000.0,0,1.0,2,3,0,0,34.0,1700.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,-7.0,560.0
1,8,10.0,0,196.78,196.78,0,1.0,2,6,1,0,46.0,1900.0,522.0,18.0,-3.0,0.0,13.0,-0.0,8.0,7.0,565.0
1,2,4.0,0,413.99,413.99,3,0.0,2,5,0,0,48.0,2500.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,7.0,591.0
1,6,10.0,0,1045.0,1045.0,0,0.0,4,7,1,1,80.0,2000.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,43.0,548.0
1,8,4.0,1,155.68,2000.0,1,0.0,4,7,1,0,68.0,1000.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,6,20.0,0,3100.0,3100.0,3,0.0,4,7,4,1,84.0,891.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,4,10.0,0,691.0,691.0,3,0.0,4,7,1,1,73.0,1200.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,43.0,612.0
1,8,10.0,0,531.97,531.97,0,0.0,2,5,2,1,23.0,1500.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,-25.0,520.0
1,2,4.0,0,499.99,499.99,3,0.0,2,3,4,0,57.0,1600.0,522.0,5.0,9.0,0.0,9.0,37.0,-1.0,24.0,605.0
1,6,10.0,0,1911.16,1911.16,6,0.0,4,7,4,0,84.0,1050.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,12.0,0,1279.98,1279.98,5,2.0,2,6,4,0,32.0,1400.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,-7.0,538.0
1,2,3.0,1,843.99,1500.0,3,0.0,4,7,4,1,79.0,4000.0,522.0,5.0,13.0,-7.0,-18.0,37.0,-1.0,43.0,594.0
1,2,4.0,0,359.99,359.99,3,2.0,2,5,1,0,38.0,1200.0,522.0,5.0,9.0,0.0,12.0,37.0,8.0,7.0,600.0
1,8,4.0,1,359.61,2000.0,4,3.0,2,2,0,0,45.0,1600.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
1,8,4.0,1,187.57,2000.0,2,1.0,2,3,1,1,60.0,1700.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,24.0,587.0
1,8,4.0,1,857.16,2000.0,0,0.0,2,6,2,0,32.0,1200.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,-7.0,516.0
1,2,3.0,0,599.99,599.99,2,1.0,2,5,4,1,42.0,2000.0,522.0,5.0,13.0,0.0,9.0,-0.0,8.0,7.0,564.0
1,6,20.0,0,2100.0,2100.0,3,0.0,4,7,4,0,60.0,17150.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,10.0,1,348.99,3000.0,0,1.0,2,5,1,0,40.0,1800.0,522.0,5.0,-3.0,-7.0,12.0,-0.0,8.0,7.0,544.0
1,8,4.0,1,439.4,3000.0,3,0.0,4,7,4,1,67.0,3000.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,43.0,633.0
1,8,4.0,1,610.59,3000.0,0,1.0,2,1,4,0,58.0,800.0,522.0,18.0,9.0,-7.0,9.0,-0.0,8.0,24.0,583.0
1,8,4.0,1,134.8,3000.0,3,0.0,4,4,1,1,25.0,900.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,-25.0,566.0
1,2,15.0,1,358.99,2000.0,0,0.0,2,5,1,1,26.0,1300.0,522.0,5.0,-9.0,-7.0,12.0,-0.0,-1.0,-25.0,497.0
1,2,5.0,0,249.99,249.99,2,2.0,2,5,1,0,26.0,1500.0,522.0,5.0,-3.0,0.0,13.0,-0.0,8.0,-25.0,520.0
1,2,5.0,0,299.99,299.99,3,2.0,2,5,1,0,44.0,1400.0,522.0,5.0,-3.0,0.0,13.0,37.0,8.0,7.0,589.0
1,8,10.0,0,501.55,501.55,3,1.0,2,3,0,1,54.0,3100.0,522.0,18.0,-3.0,0.0,9.0,37.0,8.0,15.0,606.0
1,8,3.0,1,479.39,3000.0,2,1.0,2,6,0,0,37.0,3400.0,522.0,18.0,13.0,-7.0,12.0,-0.0,8.0,7.0,573.0
1,6,10.0,0,1500.0,1500.0,6,0.0,4,7,4,0,84.0,850.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,5.0,0,618.99,618.99,0,0.0,2,6,1,0,44.0,1600.0,522.0,5.0,-3.0,0.0,9.0,-0.0,-1.0,7.0,539.0
1,2,30.0,0,1628.99,1628.99,3,0.0,2,2,0,0,50.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,15.0,551.0
1,8,4.0,1,700.0,2000.0,0,0.0,2,2,0,1,30.0,1900.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,-7.0,543.0
1,8,4.0,1,249.97,3000.0,0,0.0,2,3,1,0,52.0,1500.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,15.0,569.0
1,2,3.0,0,399.99,399.99,2,0.0,2,0,4,1,57.0,1000.0,522.0,5.0,13.0,0.0,12.0,-0.0,-1.0,24.0,575.0
1,8,10.0,0,650.0,650.0,2,2.0,2,5,0,1,30.0,2400.0,522.0,18.0,-3.0,0.0,9.0,-0.0,8.0,-7.0,547.0
1,8,4.0,1,589.5,2000.0,2,0.0,2,5,0,0,46.0,3500.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,7.0,557.0
1,6,10.0,0,1870.58,1870.58,3,0.0,4,7,4,1,65.0,800.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,24.0,566.0
1,8,10.0,0,243.99,243.99,0,0.0,2,6,1,0,29.0,1195.0,522.0,18.0,-3.0,0.0,13.0,-0.0,-1.0,-7.0,542.0
1,8,4.0,0,234.78,234.78,2,3.0,2,3,1,0,44.0,900.0,522.0,18.0,9.0,0.0,13.0,-0.0,8.0,7.0,577.0
1,6,10.0,0,2121.86,2121.86,3,0.0,2,6,4,0,59.0,1000.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,24.0,566.0
1,2,3.0,1,1239.97,2000.0,3,0.0,4,7,4,1,65.0,1500.0,522.0,5.0,13.0,-7.0,-18.0,37.0,-1.0,24.0,575.0
1,2,10.0,1,300.0,3000.0,0,0.0,2,6,1,0,55.0,1580.0,522.0,5.0,-3.0,-7.0,13.0,-0.0,-1.0,15.0,544.0
1,8,4.0,0,233.0,233.0,0,0.0,2,2,1,1,43.0,1200.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,7.0,568.0
1,3,4.0,0,389.47,389.47,6,0.0,4,7,4,1,59.0,1400.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,24.0,608.0
1,2,5.0,0,851.98,851.98,3,0.0,2,5,1,1,38.0,2500.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,7.0,549.0
1,8,4.0,1,296.2,3000.0,6,0.0,4,7,4,1,66.0,1800.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,43.0,634.0
1,2,20.0,0,1175.0,1175.0,3,0.0,2,3,1,1,30.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,-7.0,529.0
1,1,10.0,0,597.0,597.0,0,0.0,2,3,3,0,19.0,1500.0,522.0,-16.0,-3.0,0.0,9.0,-0.0,-1.0,-25.0,486.0
1,2,15.0,0,533.99,533.99,2,2.0,2,2,1,1,38.0,2200.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,7.0,542.0
1,8,10.0,0,941.19,941.19,3,0.0,4,7,4,1,67.0,1500.0,522.0,18.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,598.0
1,2,5.0,0,179.99,179.99,3,0.0,4,7,3,1,80.0,1400.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,43.0,616.0
1,2,12.0,0,503.99,503.99,0,0.0,2,6,1,1,27.0,2200.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-25.0,501.0
1,8,3.0,1,636.55,3000.0,0,0.0,2,3,4,0,47.0,1300.0,522.0,18.0,13.0,-7.0,9.0,-0.0,-1.0,7.0,561.0
1,2,12.0,0,499.99,499.99,2,0.0,2,5,1,1,27.0,1600.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-25.0,501.0
1,2,30.0,0,632.95,632.95,0,0.0,4,7,1,1,58.0,1200.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,24.0,550.0
1,8,4.0,1,339.0,3000.0,0,0.0,2,3,1,1,27.0,1700.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
1,2,5.0,0,499.99,499.99,3,0.0,2,6,1,1,51.0,2000.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,15.0,584.0
1,8,4.0,1,363.56,3000.0,3,1.0,4,7,4,1,55.0,1500.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,15.0,614.0
1,8,4.0,1,104.58,2000.0,0,0.0,4,4,1,1,39.0,1150.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,7.0,561.0
1,2,30.0,0,549.99,549.99,2,1.0,2,3,1,0,32.0,1200.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,-7.0,528.0
1,8,10.0,0,1399.88,1399.88,0,0.0,2,5,3,1,21.0,1200.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,493.0
1,2,5.0,0,299.99,299.99,6,0.0,4,7,4,0,70.0,1600.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,43.0,616.0
1,8,3.0,1,292.56,3000.0,0,0.0,4,7,4,0,66.0,2000.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,43.0,601.0
1,2,12.0,0,999.0,999.0,3,1.0,2,5,0,1,38.0,1600.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,4.0,0,149.9,149.9,3,2.0,2,6,1,1,53.0,1350.0,522.0,18.0,9.0,0.0,13.0,37.0,8.0,15.0,622.0
1,2,5.0,0,1578.99,1578.99,0,0.0,2,2,1,1,30.0,2200.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,-7.0,498.0
1,8,3.0,1,230.0,3000.0,6,0.0,4,7,4,0,70.0,1300.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,43.0,638.0
1,8,4.0,1,249.9,3000.0,5,0.0,2,1,1,1,49.0,1500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,7.0,598.0
1,2,12.0,0,889.99,889.99,2,1.0,2,3,4,0,36.0,1600.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,7.0,515.0
1,2,12.0,0,518.99,518.99,2,0.0,2,5,1,1,34.0,2000.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-7.0,519.0
1,8,4.0,1,261.98,2000.0,6,0.0,4,7,1,0,80.0,1300.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,43.0,634.0
1,2,15.0,1,1016.0,2000.0,0,0.0,2,3,0,0,56.0,1500.0,522.0,5.0,-9.0,-7.0,-18.0,-0.0,-1.0,15.0,507.0
1,8,4.0,1,242.0,1500.0,3,2.0,2,6,1,1,46.0,1230.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,2,20.0,0,459.99,459.99,3,1.0,2,6,1,0,31.0,1300.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,-7.0,568.0
1,8,10.0,0,394.65,394.65,0,0.0,2,5,3,1,33.0,1700.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,541.0
1,6,20.0,0,2760.84,2760.84,3,0.0,4,7,4,1,77.0,2500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,2,3.0,1,633.98,3000.0,3,0.0,4,7,4,1,62.0,3600.0,522.0,5.0,13.0,-7.0,9.0,37.0,-1.0,24.0,602.0
1,8,10.0,0,321.16,321.16,0,0.0,2,3,1,1,44.0,2145.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,7.0,555.0
1,8,3.0,1,157.78,3000.0,0,2.0,2,6,0,0,33.0,2150.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,-7.0,560.0
1,8,1.0,1,172.6,3000.0,2,0.0,1,3,1,1,36.0,1200.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,7.0,565.0
1,2,12.0,0,678.99,678.99,2,2.0,3,5,4,1,41.0,1800.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,7.0,542.0
1,8,10.0,0,1290.79,1290.79,1,0.0,0,1,0,1,35.0,2500.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,-7.0,511.0
1,8,4.0,1,679.18,3000.0,0,0.0,2,3,3,0,30.0,2000.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,-7.0,543.0
1,8,10.0,0,394.95,394.95,0,1.0,2,2,0,1,37.0,2600.0,522.0,18.0,-3.0,0.0,12.0,-0.0,8.0,7.0,564.0
1,8,4.0,0,150.58,150.58,3,2.0,2,5,1,1,43.0,17000.0,522.0,18.0,9.0,0.0,13.0,37.0,8.0,7.0,614.0
1,8,4.0,1,566.34,2000.0,0,0.0,2,2,0,1,48.0,5000.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,7.0,557.0
1,8,3.0,1,113.99,3000.0,3,0.0,4,7,4,1,75.0,1550.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,43.0,638.0
1,2,4.0,0,963.97,963.97,3,0.0,2,6,4,0,54.0,1800.0,522.0,5.0,9.0,0.0,-18.0,37.0,-1.0,15.0,569.0
1,8,1.0,1,115.14,2000.0,1,1.0,2,3,4,1,42.0,1530.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,7.0,574.0
1,8,3.0,1,518.6,2000.0,2,2.0,2,2,3,1,23.0,1500.0,522.0,18.0,13.0,-7.0,9.0,-0.0,8.0,-25.0,538.0
1,2,12.0,0,828.98,828.98,3,0.0,2,6,4,0,48.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,7.0,543.0
1,8,4.0,1,308.3,2000.0,3,2.0,2,6,4,1,48.0,1800.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
0,2,15.0,1,328.99,2000.0,0,0.0,2,5,1,0,19.0,1400.0,522.0,5.0,-9.0,-7.0,12.0,-0.0,-1.0,-25.0,497.0
1,8,4.0,1,170.47,2000.0,3,2.0,2,5,0,1,42.0,1700.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,8,4.0,1,402.9,2000.0,3,0.0,4,7,4,1,71.0,1200.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,43.0,633.0
1,8,10.0,0,1489.57,1489.57,3,0.0,4,7,4,1,71.0,950.0,522.0,18.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,598.0
1,8,3.0,1,163.58,1500.0,6,0.0,4,7,4,0,71.0,1800.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,43.0,638.0
1,8,10.0,0,366.84,366.84,3,0.0,4,7,4,0,61.0,1200.0,522.0,18.0,-3.0,0.0,12.0,37.0,-1.0,24.0,609.0
1,8,4.0,1,999.0,2000.0,0,0.0,2,5,1,1,37.0,1600.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,7.0,530.0
1,8,4.0,1,297.24,2000.0,0,0.0,2,3,1,1,39.0,2200.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,7.0,561.0
1,2,12.0,0,533.99,533.99,4,3.0,2,1,4,0,40.0,800.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,3,4.0,0,285.9,285.9,2,0.0,2,3,2,0,47.0,15600.0,522.0,5.0,9.0,0.0,13.0,-0.0,-1.0,7.0,555.0
1,8,30.0,1,0.0,1000.0,3,1.0,2,5,0,1,52.0,2000.0,522.0,18.0,-9.0,-7.0,13.0,37.0,8.0,15.0,597.0
1,6,10.0,0,1551.0,1551.0,3,0.0,4,7,4,1,81.0,1300.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,20.0,0,968.99,968.99,3,0.0,2,3,0,0,43.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,7.0,543.0
1,2,4.0,0,354.99,354.99,2,0.0,2,1,1,1,18.0,1050.0,522.0,5.0,9.0,0.0,12.0,-0.0,-1.0,-25.0,522.0
1,2,5.0,0,463.99,463.99,3,0.0,2,3,1,0,58.0,2000.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,24.0,596.0
1,8,30.0,1,0.0,1000.0,0,0.0,2,5,3,1,20.0,1100.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,-1.0,-25.0,511.0
1,8,3.0,1,178.78,2000.0,0,0.0,2,6,3,1,24.0,1200.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,-25.0,533.0
1,2,5.0,0,488.99,488.99,3,0.0,2,3,0,0,60.0,800.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,24.0,593.0
0,8,4.0,1,309.78,3000.0,0,0.0,2,6,1,0,21.0,1200.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
1,6,10.0,0,850.0,850.0,3,0.0,4,7,4,1,67.0,2000.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,8,4.0,1,268.56,2000.0,0,0.0,2,2,1,0,47.0,2400.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,7.0,561.0
1,2,30.0,0,1108.97,1108.97,3,3.0,2,5,1,1,48.0,2200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,30.0,0,1177.98,1177.98,3,0.0,2,5,1,1,57.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,5.0,0,469.99,469.99,3,0.0,4,7,4,1,73.0,2000.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,43.0,615.0
1,2,5.0,0,449.99,449.99,2,0.0,2,6,4,0,46.0,1300.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,7.0,542.0
1,8,4.0,1,255.58,2000.0,0,0.0,4,7,1,1,68.0,1600.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,2,12.0,0,600.0,600.0,3,0.0,4,7,4,1,62.0,2200.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,24.0,587.0
1,3,10.0,0,346.39,346.39,1,0.0,4,7,3,1,63.0,1400.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,24.0,559.0
1,2,10.0,1,683.99,3000.0,2,2.0,2,2,0,0,43.0,1450.0,522.0,5.0,-3.0,-7.0,9.0,-0.0,8.0,7.0,541.0
1,2,20.0,0,463.99,463.99,3,0.0,4,7,1,0,74.0,1300.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,43.0,609.0
1,8,4.0,1,329.58,3000.0,2,1.0,2,3,0,1,41.0,1640.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,7.0,569.0
1,2,12.0,0,499.99,499.99,0,0.0,2,3,3,0,32.0,1300.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-7.0,519.0
1,8,4.0,1,198.78,3000.0,3,1.0,2,6,1,0,54.0,1700.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,15.0,615.0
1,8,4.0,1,255.98,1500.0,0,1.0,2,3,2,0,26.0,1350.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,-25.0,538.0
1,8,1.0,1,268.6,2000.0,3,0.0,4,7,4,1,60.0,1600.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,24.0,619.0
1,2,3.0,1,699.99,2000.0,0,0.0,2,5,0,1,50.0,2100.0,522.0,5.0,13.0,-7.0,9.0,-0.0,-1.0,15.0,556.0
1,2,10.0,1,483.99,2000.0,1,0.0,2,3,1,0,48.0,1300.0,522.0,5.0,-3.0,-7.0,12.0,-0.0,-1.0,7.0,535.0
1,8,4.0,1,392.58,2000.0,0,0.0,2,3,1,0,29.0,1300.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-7.0,546.0
0,8,4.0,0,395.56,395.56,0,0.0,2,3,1,0,20.0,1100.0,522.0,18.0,9.0,0.0,12.0,-0.0,-1.0,-25.0,535.0
1,8,4.0,1,378.54,3000.0,3,0.0,2,3,0,0,54.0,1700.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,15.0,605.0
1,2,10.0,1,300.0,2000.0,0,3.0,2,5,1,0,41.0,1350.0,522.0,5.0,-3.0,-7.0,13.0,-0.0,8.0,7.0,545.0
1,2,5.0,0,399.99,399.99,2,2.0,2,5,1,1,40.0,1200.0,522.0,5.0,-3.0,0.0,12.0,-0.0,8.0,7.0,551.0
1,2,30.0,0,1286.97,1286.97,3,3.0,2,5,0,1,36.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,4.0,0,550.0,550.0,3,0.0,4,7,4,1,75.0,1200.0,522.0,5.0,9.0,0.0,9.0,37.0,-1.0,43.0,624.0
1,8,4.0,0,490.96,490.96,3,1.0,2,2,0,1,52.0,4600.0,522.0,18.0,9.0,0.0,9.0,37.0,8.0,15.0,618.0
1,8,4.0,1,399.93,2000.0,3,0.0,4,7,4,1,74.0,1580.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,43.0,633.0
1,8,4.0,1,607.18,2000.0,3,3.0,2,6,1,1,44.0,1800.0,522.0,18.0,9.0,-7.0,9.0,37.0,8.0,7.0,603.0
1,8,3.0,1,221.58,2000.0,0,0.0,2,3,1,0,22.0,1500.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,-25.0,533.0
1,8,1.0,1,331.57,1500.0,4,1.0,2,3,1,0,43.0,800.0,522.0,18.0,13.0,-7.0,12.0,37.0,8.0,7.0,610.0
1,2,12.0,0,513.99,513.99,0,0.0,4,7,4,1,64.0,1900.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,24.0,550.0
1,8,4.0,1,503.2,2000.0,1,0.0,4,7,4,1,77.0,2000.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,43.0,593.0
1,8,4.0,1,175.0,2000.0,3,0.0,4,7,4,0,69.0,2100.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,43.0,634.0
1,2,30.0,0,1317.98,1317.98,0,0.0,2,5,3,1,19.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,10.0,0,549.0,549.0,2,0.0,2,3,1,1,41.0,1500.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,7.0,552.0
1,8,10.0,1,504.06,2000.0,0,4.0,2,6,1,0,39.0,1100.0,522.0,18.0,-3.0,-7.0,9.0,-0.0,8.0,7.0,554.0
1,8,3.0,1,112.49,2000.0,3,1.0,2,5,4,0,50.0,1600.0,522.0,18.0,13.0,-7.0,13.0,37.0,8.0,15.0,619.0
1,8,3.0,0,299.72,299.72,0,0.0,2,6,3,0,19.0,1000.0,522.0,18.0,13.0,0.0,13.0,-0.0,-1.0,-25.0,540.0
1,8,10.0,0,629.12,629.12,0,0.0,2,6,1,0,50.0,1800.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,15.0,560.0
1,8,3.0,1,155.46,3000.0,1,0.0,4,4,0,0,53.0,800.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,15.0,573.0
1,2,30.0,0,2000.0,2000.0,0,0.0,2,3,1,1,25.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,1.0,1,452.55,3000.0,0,0.0,2,5,1,1,42.0,1700.0,522.0,18.0,13.0,-7.0,12.0,-0.0,-1.0,7.0,564.0
1,8,4.0,1,450.99,2000.0,0,0.0,2,6,1,1,53.0,1600.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,15.0,568.0
